id,run_id,game_time_seconds,round,option_1,option_2,option_3,selected_option,decision_ms,rerolls
ee557067-d680-4ef5-a45e-a8303c296d47,e8892054-5eeb-4a73-888c-042ff814e38b,126,4,Vampirismo II,Venganza II,Regeneración legendaria,Regeneración legendaria,4153,0
ee7945c8-98ff-438f-9470-1647c7fbd62b,634e38f9-b18e-4f50-9032-7a9cd74c0cb3,33,2,Llama eterna,Trébol,Vampirismo III,Llama eterna,2017,0
ee894877-d43e-4897-8da8-25f83d626cee,f106d89b-85f7-40bb-9334-c29f021612d0,87,4,Regeneración II,Venganza IV,Venganza I,Venganza IV,1780,0
ee8b7914-d161-48f4-84b2-ff1bb0c1d7af,a8d1c687-19dd-45e2-9790-065afb18364c,110,4,Regeneración IV,Intangible,Singularidad,Singularidad,2716,0
eeb226b5-5ed2-4776-be75-ca88139d60a8,6d229162-2e07-41e4-bc92-6ad11ae33970,122,4,Suerte menor,Aura intensa,Regeneración I,Aura intensa,2767,0
eece4341-6575-4800-9972-506154d9e54f,168647f2-0e56-4d4d-8b84-b57b16dc88ff,75,2,Regeneración legendaria,Trébol,Codicia,Regeneración legendaria,1037,0
eee02020-35b2-484e-a3a6-0041ffc2f7ae,91b87802-8707-470d-9d00-064479a4a5b8,264,3,Aura I,Vampirismo II,Venganza I,Vampirismo II,7888,0
eee0ab57-abeb-4444-9fd8-967049e4b6c1,51e201a5-8671-4003-b7bf-2453a27f8181,130,5,Alcance I,Daño masivo,Suerte menor,Alcance I,2314,0
eee1291b-2e39-47b4-b11b-44d3375f5771,a87a8604-d3a5-44e7-935f-4c2dc8365229,178,5,Cadencia II,Aura II,Vitalidad II,Cadencia II,1300,0
eee6e558-e787-441d-93ab-5acba81d2f75,eec8103b-bda3-4b52-8ef4-9a1612e30394,92,4,Vampirismo II,Campo magnético,Vitalidad II,Campo magnético,6185,0
eee9f6bd-96a7-4e6f-9c96-8e96540003d6,a237dbf8-beeb-4a59-ab92-d49219739e0e,228,5,Tormenta de área,Ráfaga infinita,Sed de sangre,Ráfaga infinita,1017,0
eeeae3f7-f9e0-4ade-bb87-6522fb728176,eec8103b-bda3-4b52-8ef4-9a1612e30394,112,5,Puntería I,Regeneración III,Alcance II,Puntería I,3566,0
eef11483-b2a9-485f-a4cc-a92f6b8a2a72,0c266f69-0927-4d71-b084-d2a9b2ea6880,101,3,Codicia,Puntería I,Imán I,Codicia,1781,0
eef1e85b-21ee-4841-a22c-360cc57efe59,23740e2a-e875-442f-a84f-aba564335f30,93,3,Suerte mayor,Botas ligeras,Aura I,Botas ligeras,3050,0
eef3ae57-3165-4321-b2e0-940ead93f7c2,dd46af74-5e44-481c-961c-44a1df094eb7,176,4,Vitalidad II,Infierno,Disparo rápido,Vitalidad II,3047,0
eef8ae51-61ec-43cf-b030-5f67408a56cf,035e4ae5-9b01-49a1-80bb-bfd33381c569,173,5,Esquiva I,Imán II,Puntería I,Puntería I,3267,0
eeff042b-44aa-44a3-8e3d-12a88a608086,15eff53c-31f4-4c88-af46-459ac4ed3c63,202,4,Daño masivo,Aura divina,Disparo rápido,Aura divina,4871,0
ef0a5850-83ea-449b-893e-6ce37c3ff9f6,bd702323-3ac9-41e4-a523-36ce1e6ee464,81,4,Codicia,Vampirismo III,Alcance II,Vampirismo III,2284,0
ef1cea15-2e1b-4f00-9412-15b7bf14d405,d7c646c1-4ab1-4f92-87f1-1a441d2a214e,32,2,Vampirismo I,Alcance I,Pulso II,Pulso II,3316,0
ef1dce3e-6966-4bc5-b235-3abc736df321,9587088e-2b70-400c-959b-ed89dcdcc02a,45,2,Alcance I,Vitalidad II,Esquiva I,Alcance I,9596,0
ef2d9f54-dcfd-476e-a0f0-f548640d8851,b7c48a10-1c42-43c1-bc58-ece266868745,116,3,Cadencia II,Corazón de hierro,Furia,Corazón de hierro,4064,0
ef328f78-ba66-4bf0-98f2-55cce29ec2a5,613255d8-47d3-42be-8925-4e006c72eb2f,97,4,Botas ligeras,Regeneración I,Venganza II,Botas ligeras,2023,0
ef4fe0e7-caef-4cba-a7dc-e8e378a112f2,1032cea7-f187-49e0-9ef5-dab0008fd52b,11,1,Vitalidad II,Venganza I,Regeneración II,Venganza I,462,0
ef5f0875-9f58-4ca1-b9ca-75bb53accd0b,32d9bf5b-89d1-4916-895e-c95307c39b07,174,5,Flecha ardiente,Regeneración I,Imán II,Regeneración I,1303,0
ef639996-a2e1-45f3-9358-dec15ff10384,eec8103b-bda3-4b52-8ef4-9a1612e30394,49,3,Suerte menor,Tormenta de área,Lluvia de flechas,Lluvia de flechas,4284,0
ef7ba107-c037-4617-8eed-248c2c0c8193,42f13b81-8a0e-4acd-8ce8-8270f40d08b1,258,5,Daño II,Aura intensa,Esquiva I,Daño II,1543,0
ef92d393-2952-4841-b572-808b64bf79cd,3e3efb61-24e5-429d-852c-19f4e9fc411c,110,4,Regeneración III,Reflejos felinos,Vampirismo III,Reflejos felinos,233,0
ef9a2020-e712-419b-9922-16e6b5354813,0acd8809-8a3f-44e8-8ec9-03fb2ebfa02b,194,5,Onda expansiva,Campo magnético,Regeneración II,Onda expansiva,6210,0
ef9a8078-a54f-455c-bd02-80b8445ac9cc,fa29c145-da90-4e54-ab17-34b98261236e,23,1,Botas ligeras,Cadencia II,Aura I,Botas ligeras,3501,0
efc4ef5a-3d28-4abd-b4a6-5d1e6fe6feea,d4278cff-e28c-4a9e-bfb9-0f0b9f7256e8,119,3,Flecha extra,Puntería I,Cadencia I,Flecha extra,1750,0
efc515bc-64a8-49f9-bfbf-c89a25d81859,f5a67edd-38e5-474f-b534-8a441e3b4aa9,51,2,Daño II,Campo magnético,Cadencia II,Cadencia II,3976,0
efd379ee-f7e7-4ab0-9256-dd3ba993fd33,0acd8809-8a3f-44e8-8ec9-03fb2ebfa02b,183,5,Regeneración II,Botas ligeras,Infierno,Infierno,14939,0
efd66204-36ed-47e6-96c4-16a11217e0fc,692afeaf-88db-4284-976e-beeee8413b96,136,3,Vampirismo I,Regeneración I,Alcance II,Regeneración I,4499,0
efd8c243-9178-4534-8b6f-61fa72601d63,8e67c14b-098a-4790-8301-ab832419230f,63,2,Daño I,Suerte menor,Regeneración I,Regeneración I,3837,0
efd92bae-44f6-47f3-a12d-6dc8f3ffcefd,a8d1c687-19dd-45e2-9790-065afb18364c,84,3,Bastión,Regeneración II,Tormenta de flechas,Tormenta de flechas,2774,0
f0000fa3-0b52-48c1-987e-e0ae72f15626,caf16c51-3c9d-4af3-a29b-57ac07f87506,317,5,Daño II,Pulso I,Lluvia de flechas,Lluvia de flechas,998,0
f00dba86-e9c8-4dfa-8caa-9cb8074e47ac,36f78638-69ff-473d-91cc-cd779e015bf1,114,4,Aura legendaria,Venganza letal,Viento esquivo,Aura legendaria,3550,0
f00dbdc3-486a-4d3c-8aab-cf3f2d563e51,8e67c14b-098a-4790-8301-ab832419230f,57,2,Cadencia I,Venganza I,Flecha ardiente,Flecha ardiente,2742,0
f028ab9d-6314-4eb6-84c3-eef85b398536,4bfb2dd5-6f1f-475f-8dfa-3073d34d9f8a,44,2,Aura II,Daño II,Regeneración I,Regeneración I,5079,0
f02cff76-e703-4b8b-a760-aa09688f2744,8d3951ff-68f5-4229-abc8-b0e014ccf3e4,108,4,Trébol,Botas ligeras,Vampirismo II,Botas ligeras,2266,0
f045494d-f69f-49b4-ba1e-cbcbcc6857ef,09726140-1472-4f52-8046-609564f04c30,47,3,Vampirismo I,Campo magnético,Esquiva I,Campo magnético,2784,0
f04c7101-b96d-4b38-b720-c03c7e863294,2042c711-f981-4d9e-bc9e-1e64f6f65312,99,5,Flecha extra,Tormenta de área,Llama eterna,Flecha extra,2451,0
f05a2aef-e14c-4495-b5e5-6375c7232b91,0f33c073-f218-41b5-af78-ee891110b44a,38,1,Codicia,Venganza II,Puntería I,Venganza II,5592,0
f066a687-08cb-43a2-b8a2-7d887db03b39,bd4d300a-53d4-4b24-ad46-64d19ab0e84c,39,2,Aura II,Cadencia I,Vampirismo I,Cadencia I,4170,0
f06a9396-7867-4207-8f71-9edb84266e32,7546a5ef-7cb3-4608-8e5e-89703199492a,12,1,Puntería I,Esquiva I,Venganza II,Venganza II,3415,0
f06b70e5-7956-4235-b485-976d8a6c2672,2104ffd8-6435-4041-9c45-5c1f205b0976,32,1,Daño I,Regeneración III,Esquiva I,Regeneración III,1192,0
f06d5ed1-ee81-42fa-b64a-a94584e8b279,bd702323-3ac9-41e4-a523-36ce1e6ee464,51,3,Trébol,Regeneración I,Vampirismo II,Trébol,1231,0
f079008c-a2b4-4561-8ea0-9b4a49de4767,67c16107-bd12-4c96-ac7e-51da750aa2c3,109,3,Regeneración I,Imán I,Flecha ardiente,Flecha ardiente,2216,0
f0791c19-0ed5-412c-bc8a-19e2f78e1972,4bfb2dd5-6f1f-475f-8dfa-3073d34d9f8a,31,1,Puntería I,Trébol,Daño I,Daño I,5143,0
f09c084c-f81b-4a55-9c02-d20bc0a696e7,b6337ca6-0416-46b6-a9ed-a78d8ea4fa08,55,3,Esquiva II,Alcance II,Trébol,Alcance II,7148,0
f09d040a-e4ea-4975-9bd4-4d088d758c70,09726140-1472-4f52-8046-609564f04c30,36,2,Imán I,Regeneración III,Regeneración II,Regeneración III,3383,0
f09f5bb4-1ca1-4ddc-b8fb-424206a94528,4c3ee856-dc8a-44b9-af4c-599ed8f7cff0,188,5,Imán I,Vitalidad II,Codicia,Vitalidad II,3044,0
f0a37e85-3bbe-4e97-9628-4fb8a502a626,bd4d300a-53d4-4b24-ad46-64d19ab0e84c,180,5,Regeneración I,Ráfaga infinita,Pulso I,Ráfaga infinita,2614,0
f0ac39eb-48b0-4a59-be66-9dd6b694b844,51e201a5-8671-4003-b7bf-2453a27f8181,51,2,Cadencia I,Alcance I,Botas ligeras,Alcance I,1745,0
f0b37e21-b968-48cc-9f25-362963a913fc,12b80902-760c-44ca-ad02-905a58cf4b1e,52,3,Venganza II,Botas ligeras,Suerte menor,Botas ligeras,754,0
f0bdf47d-9558-4093-96b7-244ced65ebce,7546a5ef-7cb3-4608-8e5e-89703199492a,26,1,Venganza IV,Imán I,Venganza I,Venganza IV,4065,0
f0cd141c-ee64-4124-8383-94f14cba58de,2e50ed36-00fb-4893-87be-ca4faa89845a,37,2,Vitalidad II,Regeneración I,Onda mayor,Onda mayor,4599,0
f0d309d0-5072-49ea-8e34-8dd9e8b14d4a,bd717d47-60ae-4fdb-a0cb-1c515c1c3f27,58,2,Esquiva II,Regeneración I,Vampirismo I,Esquiva II,3565,0
f0e777a6-ac50-4ada-811c-7e4ec4940fb9,a0bf9a3f-dcc7-48b9-953c-ec94412c791d,116,3,Daño II,Suerte menor,Botas ligeras,Daño II,1933,0
f0ea6186-8d86-40d1-857f-b53b3f029860,c3d2f2ab-c4ef-4536-8eb3-12b6f72ca721,199,5,Vampirismo I,Venganza III,Suerte menor,Venganza III,3593,0
f0f8ada9-e847-4f83-80bd-90ee50533c7d,4051b7aa-e01a-4aa7-9892-f783d98cb3c2,130,5,Botas veloces,Suerte mayor,Aura divina,Suerte mayor,1983,0
f112bd79-e762-401d-8f37-c96d8fb9e359,689bcacd-5e06-4be3-be11-3e60dc829331,69,2,Venganza II,Regeneración I,Aura II,Venganza II,2450,0
f135d859-f77e-403d-b01e-15e343a0c04d,70148665-4c49-4e80-9e8d-bfddc9aaebd0,54,2,Vampirismo I,Regeneración I,Cadencia II,Regeneración I,2862,0
f13f2669-a2bd-4351-b3a9-5097943c5263,65b2d718-b1e1-4b2e-90c8-b45bf09c8a0c,160,5,Cadencia I,Regeneración II,Aura II,Regeneración II,2483,0
f14d3423-6f41-4d64-9f92-e7f32a90da4c,aa655d65-e325-4f24-aa9d-7f7fc515f2aa,31,1,Venganza letal,Regeneración III,Lluvia de flechas,Venganza letal,980,0
f1648a17-ec89-44f5-a3f2-12e4c96be3aa,3e3efb61-24e5-429d-852c-19f4e9fc411c,68,3,Pulso I,Suerte menor,Imán II,Suerte menor,300,0
f171e16f-641b-47b9-89b7-bc7e704eab54,23740e2a-e875-442f-a84f-aba564335f30,308,5,Furia,Campo magnético,Cadencia II,Furia,4034,0
f18d53c4-94dc-4e17-8e1e-3ca8614ddc19,47544f88-440c-4c4f-9eff-85ec5f081088,107,4,Vitalidad II,Daño I,Pulso I,Vitalidad II,1978,0
f1ab91cd-23e8-4085-8de9-75811890dfed,a87a8604-d3a5-44e7-935f-4c2dc8365229,75,3,Daño I,Puntería I,Cadencia I,Puntería I,1382,0
f1b22602-fd53-4e29-b239-dca6ef39024e,6f7225e5-b6d0-4c5c-aa6a-bbe232c5997d,256,5,Sabiduría,Intangible,Venganza IV,Sabiduría,8600,0
f1b3a14a-3d4f-47f0-8a2d-3169c73cf6b3,6d6c8b0a-7f32-4120-864f-1757d438c8a5,28,1,Vampirismo III,Venganza III,Vampirismo I,Vampirismo I,4233,0
f1c60e7c-96d4-4a92-9948-80487244e94b,81897b06-fd81-4935-9f3e-1c168deb59e9,71,3,Regeneración II,Esquiva I,Imán I,Imán I,4349,0
f1f3496e-173a-4373-b956-90f4fb10eb4e,42f13b81-8a0e-4acd-8ce8-8270f40d08b1,172,4,Puntería I,Regeneración II,Suerte menor,Puntería I,2153,0
f1fa229c-034f-4007-9790-51bb988dfccd,1a01298c-1951-4c77-a8ee-89a3dddad435,94,3,Aura legendaria,Aura intensa,Trébol,Aura legendaria,2209,0
f209d302-d2db-4064-99c8-61e075baa786,9face13f-c901-4cc0-9f9a-dd9efc6d4887,9,1,Suerte menor,Suerte mayor,Cadencia I,Cadencia I,10917,0
f20aaf11-1b42-40cc-982d-1d56812d3bf4,8d3951ff-68f5-4229-abc8-b0e014ccf3e4,59,3,Pulso I,Suerte menor,Botas ligeras,Botas ligeras,3866,0
f210f146-5b04-4e1a-8773-79cf78290f6d,23740e2a-e875-442f-a84f-aba564335f30,119,3,Botas veloces,Alcance I,Venganza II,Venganza II,1866,0
f218a591-b4a0-419b-a456-e9d5b9fb2f38,cebb591f-f29d-4a40-a655-6e05d5f87ad2,350,5,Regeneración II,Cadencia II,Aura legendaria,Aura legendaria,1464,0
f21b569b-4c22-445f-ad64-0774b4628810,caf16c51-3c9d-4af3-a29b-57ac07f87506,234,5,Botas veloces,Trébol,Daño II,Botas veloces,1517,0
f2246e30-e0a7-49ed-8a14-589ed2d12388,4548f910-9a55-4100-961c-f382f4bb860c,139,3,Cadencia I,Daño I,Imán I,Cadencia I,4209,0
f22eed7f-02fe-453b-8ead-fb289df75a19,6ed179b4-89b7-43c6-822a-653ff5ce4b9d,214,5,Trébol,Esquiva I,Reflejos felinos,Trébol,3894,0
f238559b-eddd-473a-a875-e0777a259f1c,d4278cff-e28c-4a9e-bfb9-0f0b9f7256e8,232,5,Esquiva I,Codicia,Regeneración I,Regeneración I,1483,0
f24085b1-b07f-4ef6-b7f1-1c1a9ab44fe5,eca21d22-361e-4144-ac20-b2387c331e66,82,4,Venganza I,Esquiva I,Aura II,Aura II,1062,0
f25602d9-ca14-4a1a-8ab3-225e8af01c45,6ed179b4-89b7-43c6-822a-653ff5ce4b9d,150,5,Daño II,Cadencia I,Puntería I,Puntería I,3979,0
f2731bd1-752f-4cef-9122-f46c10ecfeb4,b6337ca6-0416-46b6-a9ed-a78d8ea4fa08,80,4,Trébol,Vitalidad II,Botas ligeras,Vitalidad II,2121,0
f277af8e-960d-4b7c-9c0c-fdc97a068d07,6f93e1ac-02d4-4851-9145-f230dc3f0436,33,2,Esquiva I,Botas ligeras,Pulso II,Pulso II,1599,0
f281fc16-cb5a-4f70-9377-5c8e11845eb6,9d8bbd50-38f6-4adb-b6bd-75316bcbdefc,29,1,Imán I,Suerte menor,Vampirismo I,Imán I,2249,0
f28957be-65d9-4afa-bf3e-e49e767ea68e,eca21d22-361e-4144-ac20-b2387c331e66,108,4,Pulso I,Campo magnético,Corazón de hierro,Corazón de hierro,2386,0
f290a645-d466-4fd6-a9d2-f1023efd0505,9587088e-2b70-400c-959b-ed89dcdcc02a,115,5,Regeneración IV,Bastión,Furia,Furia,3155,0
f295ef69-e042-48f4-bb95-b077693a8a7a,f71018c8-d3bc-48d5-a035-7382d9ac5e63,167,5,Aura legendaria,Cadencia II,Puntería II,Aura legendaria,5277,0
f296a973-26cb-4efe-a12f-d5b8ba6cb689,47544f88-440c-4c4f-9eff-85ec5f081088,87,3,Puntería I,Suerte menor,Regeneración II,Puntería I,7800,0
f29de6de-acdb-485f-885d-c16c81f8bc20,4bfb2dd5-6f1f-475f-8dfa-3073d34d9f8a,379,5,Venganza I,Vampirismo I,Codicia,Venganza I,7375,0
f2b34e2f-0c6b-45c0-b792-50f43bfe475a,dc71cb76-5231-40eb-9cb1-dd33e312d796,12,1,Imán II,Suerte menor,Venganza I,Venganza I,7882,0
f2b3c274-912b-4ee7-84fd-1c433164f120,2303b01f-fa08-4f77-bc3a-7a0d5f6d678b,69,3,Sed de sangre,Cadencia II,Disparo rápido,Disparo rápido,8607,0
f2fa0588-71b1-49f1-8454-42832048f7f8,40670b81-b267-43df-9a3a-56f504bf6354,63,4,Daño masivo,Infierno,Flecha extra,Daño masivo,1725,0
f2ff83bb-a207-470e-8b90-ea322351e8a3,858e8d70-6151-46c8-ae86-08a6672d77f6,107,4,Bastión,Regeneración IV,Suerte menor,Regeneración IV,3000,0
f306905f-f81a-40ea-bcd4-3d3b1931d138,6d229162-2e07-41e4-bc92-6ad11ae33970,38,2,Vampirismo II,Codicia,Flecha ardiente,Flecha ardiente,4010,0
f30ca241-2adf-44e9-b21a-3e81ec6bd27b,692afeaf-88db-4284-976e-beeee8413b96,88,3,Daño II,Cadencia II,Regeneración II,Regeneración II,1718,0
f3191dc6-2d6b-473a-9d2d-a4b4aa773342,613255d8-47d3-42be-8925-4e006c72eb2f,36,2,Cadencia I,Corazón de hierro,Vampirismo I,Corazón de hierro,1777,0
f32057a9-1009-458b-9297-5b923de3d41c,a8d1c687-19dd-45e2-9790-065afb18364c,46,2,Daño II,Botas ligeras,Vampirismo I,Daño II,4200,0
f321a065-9078-4f5b-9bb9-753b511fa3ce,67c16107-bd12-4c96-ac7e-51da750aa2c3,26,1,Vampirismo I,Vitalidad II,Regeneración I,Vitalidad II,2216,0
f32c86dc-4b51-4ef2-a3dd-b6b1bb213554,af37841a-5da4-4b27-b085-5b56eaba9bf3,122,4,Daño I,Furia,Onda expansiva,Furia,2020,0
f34a9e7d-ef8b-4696-b7e5-2fa78733db14,3e3efb61-24e5-429d-852c-19f4e9fc411c,46,2,Daño II,Vampirismo II,Imán II,Vampirismo II,316,0
f34d863e-6eb2-4212-b2d5-a22a7a1b48f5,262290b4-7470-4bf4-b2bf-279c0874fdc2,106,3,Vampirismo I,Venganza II,Regeneración I,Venganza II,3947,0
f356a05f-4de9-4c3c-b2e7-ec74a941e111,e772dbc8-d74c-4d97-9993-ee6e996bbf89,92,4,Imán I,Vampirismo I,Regeneración I,Vampirismo I,2383,0
f37ed814-a39f-43d1-bd7f-c0e509f8057a,0973cd03-3e0c-44b3-8c9b-d623f490bb68,25,1,Lluvia de flechas,Cadencia II,Daño II,Lluvia de flechas,1699,0
f37f3778-b8ee-4b7d-be7a-951fa6bc435f,c26f96e0-4ce9-4a54-9f0d-d845d54f3f5e,141,5,Aura intensa,Suerte,Venganza I,Aura intensa,4374,0
f388f3dc-3faa-4fed-b53b-e322998464d9,2e50ed36-00fb-4893-87be-ca4faa89845a,87,4,Venganza II,Campo magnético,Alcance II,Venganza II,6766,0
f391826a-7609-4c3f-8c1d-57cf981d87b4,6683724d-4b30-470e-b677-f0abfa3ca6d2,129,3,Aura I,Esquiva II,Esquiva I,Esquiva II,6795,0
f3952d05-4b1d-4ece-8a07-7c8115907715,2042c711-f981-4d9e-bc9e-1e64f6f65312,92,4,Suerte mayor,Infierno,Llama eterna,Suerte mayor,1643,0
f39ac484-5676-469d-87e5-9871b0dc499c,51e201a5-8671-4003-b7bf-2453a27f8181,34,2,Esquiva I,Aura I,Venganza I,Aura I,3164,0
f3a35107-91ae-497d-b522-4ecc4b061b46,7cbc6bac-31b7-4341-8e27-9e0e39ea6ad5,203,5,Suerte mayor,Trébol,Codicia,Codicia,3868,0
f3a43f5c-da8b-4ab7-a397-9d50e2520243,7546a5ef-7cb3-4608-8e5e-89703199492a,49,3,Puntería I,Aura I,Venganza III,Venganza III,3527,0
f3b51be7-56d3-4357-a7b3-39770204a3f5,9587088e-2b70-400c-959b-ed89dcdcc02a,15,1,Aura II,Venganza II,Daño I,Aura II,7867,0
f3c258dd-0e8f-40a2-a3f9-113006eedf6d,4051b7aa-e01a-4aa7-9892-f783d98cb3c2,117,5,Aura intensa,Campo magnético,Daño II,Campo magnético,1333,0
f3c86219-734b-4f0d-a7a4-bde37c3f8c3a,501f44e6-b8f8-4dfe-a46e-fc95d6f90753,57,3,Infierno,Bastión,Suerte mayor,Infierno,6805,0
f3ebaa4c-d47f-4103-ba8c-509a215f2945,d7c646c1-4ab1-4f92-87f1-1a441d2a214e,74,3,Codicia,Botas veloces,Cadencia I,Codicia,5491,0
f3f8de57-ea74-4bdc-8799-e0bc28b4be7f,b2ea2a8d-0698-437a-ab5a-fe0d53f8e384,101,4,Regeneración I,Aura II,Vampirismo II,Vampirismo II,4232,0
f4089e89-db95-41b5-948a-cec57d722861,79cce2e0-a462-4d63-81d1-e8d2ee2a09fc,222,5,Imán II,Suerte,Llama eterna,Llama eterna,3767,0
f409d5e4-0a48-437d-96a7-63a85faffe12,6683724d-4b30-470e-b677-f0abfa3ca6d2,160,3,Puntería I,Flecha extra,Venganza III,Flecha extra,5120,0
f40d4889-456e-4d2e-be6f-6b5d53188091,1004050c-e64e-441a-b2d5-113a08160a55,170,3,Campo magnético,Rebote,Infierno,Rebote,2754,0
f421fd30-5235-46cb-8c70-3ad503efc00a,2104ffd8-6435-4041-9c45-5c1f205b0976,167,3,Lluvia de flechas,Regeneración II,Regeneración I,Lluvia de flechas,1953,0
f4231905-b4d1-4d0d-88ce-281636872ab6,3e3efb61-24e5-429d-852c-19f4e9fc411c,67,3,Botas ligeras,Daño I,Venganza I,Venganza I,5236,0
f4258f1b-4243-4251-92e7-6d0140d376d1,4548f910-9a55-4100-961c-f382f4bb860c,42,2,Imán II,Sabiduría,Daño I,Sabiduría,8472,0
f427c8a3-3be5-47e4-a5cd-d0017f0135fd,d4278cff-e28c-4a9e-bfb9-0f0b9f7256e8,196,4,Aura I,Corazón de hierro,Vampirismo I,Vampirismo I,3750,0
f43486ae-00bb-4e00-bf74-d7c96fce6126,c3d2f2ab-c4ef-4536-8eb3-12b6f72ca721,54,2,Imán II,Vitalidad II,Daño I,Daño I,2608,0
f4377a03-1da8-4ff9-bd7d-20bf764d9487,989215b9-2bdf-4c15-a089-a53d4e201445,51,2,Cadencia II,Imán I,Regeneración II,Regeneración II,1533,0
f4427487-20f1-444b-8a95-2aa821f502f5,fd75850e-6df8-4c86-8241-884da7ee6142,68,3,Venganza I,Botas veloces,Esquiva I,Botas veloces,4883,0
f44b0056-169a-4242-8d6a-177950a5c0ad,6d229162-2e07-41e4-bc92-6ad11ae33970,103,4,Aura II,Aniquilación,Esquiva I,Aniquilación,9920,0
f4521364-4f61-4772-9392-4c0f8f4eb315,81b98eed-3c9b-4dac-a7cf-101b8d758192,71,2,Regeneración I,Daño II,Imán I,Daño II,449,0
f455d868-139d-4674-a5c3-a89b40476350,bd717d47-60ae-4fdb-a0cb-1c515c1c3f27,72,3,Daño I,Venganza II,Vampirismo II,Daño I,3319,0
f45d7a3e-1e05-4d64-85ec-c021259f5671,09726140-1472-4f52-8046-609564f04c30,23,2,Suerte menor,Puntería I,Aura I,Puntería I,1745,0
f46fc07f-56e6-478f-b426-3f700583f7d6,613255d8-47d3-42be-8925-4e006c72eb2f,86,4,Venganza I,Vampirismo I,Venganza II,Vampirismo I,4278,0
f4813272-1fc2-42f9-b414-46e777985b37,b2ea2a8d-0698-437a-ab5a-fe0d53f8e384,53,2,Cadencia I,Cadencia II,Botas ligeras,Cadencia II,3409,0
f488905c-6d9c-4d7e-93b3-6f6b13778251,689bcacd-5e06-4be3-be11-3e60dc829331,178,4,Suerte menor,Daño I,Cadencia I,Daño I,1601,0
f48df638-701d-470e-8e64-72dbedbb4645,6f5d4349-239d-44b8-98da-4828fdc75a5c,181,5,Alcance II,Bastión,Flecha extra,Flecha extra,4464,0
f4a02ab9-c88b-46d4-b7f1-c79948c7f69e,547c202d-b1b3-4c60-99a5-8ea4b22b788b,29,2,Vitalidad II,Vampirismo IV,Venganza IV,Vitalidad II,1666,0
f4b6ac47-ead8-4314-82fa-732f0b77a991,93bad4a3-b6cc-4716-8212-ae631efe5f35,13,1,Aura I,Cadencia II,Vampirismo I,Cadencia II,8667,0
f4cb2b58-9fa7-48e2-a11b-bc98787ff1d8,06c446fe-5a73-4930-97bd-9c7179f97dad,12,1,Codicia,Flecha extra,Regeneración II,Flecha extra,4203,0
f4f8fdf3-aef9-4826-b823-529c2415e6c6,168647f2-0e56-4d4d-8b84-b57b16dc88ff,252,4,Daño I,Onda expansiva,Imán II,Onda expansiva,1640,0
f4fabca3-0170-4294-ade1-1e1a6fff3491,202b46e4-ad32-49b1-a99e-7a43a68118f3,85,3,Regeneración legendaria,Esquiva II,Aura II,Regeneración legendaria,3272,0
f4fee19a-773c-4ccd-820f-e26ba586ac98,4bfb2dd5-6f1f-475f-8dfa-3073d34d9f8a,34,2,Trébol,Venganza I,Suerte menor,Venganza I,4061,0
f505570f-405d-4624-9fff-b0eca4553df3,91b87802-8707-470d-9d00-064479a4a5b8,53,2,Imán I,Botas veloces,Suerte,Botas veloces,6805,0
f506ebc2-b369-40b4-a2eb-7b173d495748,cebb591f-f29d-4a40-a655-6e05d5f87ad2,125,3,Pulso II,Aura intensa,Tormenta de flechas,Tormenta de flechas,1323,0
f50fae4c-1689-4cbf-ac34-cd4ffb476d6d,7f9a2bfb-e0f8-4dd3-9aad-991db4caf9bf,196,5,Disparo rápido,Cadencia II,Vampirismo II,Disparo rápido,3093,0
f5112f48-58e3-431d-a02a-efd65bf7753a,bd702323-3ac9-41e4-a523-36ce1e6ee464,29,2,Vampirismo I,Venganza I,Codicia,Codicia,1383,0
f5172310-2d74-46a2-b148-8222a92659c0,e7a3224f-83fb-4c12-8455-7055cd163174,114,4,Venganza II,Pulso I,Alcance I,Venganza II,3100,0
f522bbe6-4e4c-4aa1-9bcf-c3c4eadb5c5f,8d3951ff-68f5-4229-abc8-b0e014ccf3e4,191,5,Regeneración II,Daño I,Suerte menor,Daño I,2649,0
f5353885-ce09-4dfc-bf57-5ea1786ce4d4,0973cd03-3e0c-44b3-8c9b-d623f490bb68,101,4,Imán II,Suerte menor,Esquiva II,Imán II,2297,0
f53d1c0d-767e-4a6c-9d8b-011dfaa84f6c,8d3951ff-68f5-4229-abc8-b0e014ccf3e4,88,4,Cadencia I,Regeneración II,Aura intensa,Cadencia I,10531,0
f55567c3-7902-4d5e-ab1a-9ea9ae489298,fd75850e-6df8-4c86-8241-884da7ee6142,10,1,Imán II,Botas veloces,Botas ligeras,Botas veloces,3932,0
f5571b7a-c2a6-4804-b263-bc777326cd01,12a9ff81-ed85-4e81-b71e-625079debd23,119,4,Vampirismo I,Trébol,Daño I,Trébol,4666,0
f5638600-78f5-4006-8ba6-250aac5a5144,ceab0b07-b184-4685-b87a-c7114da64c24,233,4,Sabiduría,Trébol,Daño I,Sabiduría,1898,0
f56c8c94-4090-463e-a82a-6963a6b04ecc,6f93e1ac-02d4-4851-9145-f230dc3f0436,44,2,Esquiva I,Suerte menor,Vampirismo I,Suerte menor,4335,0
f56f6629-c7dc-4ae8-8e00-115b09bc3812,65b2d718-b1e1-4b2e-90c8-b45bf09c8a0c,59,2,Botas veloces,Esquiva I,Imán I,Botas veloces,6100,0
